timestamp,domain,measure
342,uncore-0,0.26031
342,package-global,13.83811
342,cpu%_package-global,26.64942
342,cpu%_package-0,26.66533
342,freq_package-0,2617326.125
345,psys-1,25.86119
345,core-0,11.37654
345,package-0,15.94785
345,uncore-0,0.2732
345,package-global,15.94785
345,cpu%_package-global,37.16508
345,cpu%_package-0,37.24029
345,freq_package-0,2874369.625
348,psys-1,23.9684
348,core-0,9.97654
348,package-0,14.36155
348,uncore-0,0.2638
348,package-global,14.36155
348,cpu%_package-global,28.35563
348,cpu%_package-0,28.5278
348,freq_package-0,2048451.0
351,psys-1,22.40671
351,core-0,8.69828
351,package-0,13.03645
351,uncore-0,0.27449
351,package-global,13.03645
351,cpu%_package-global,24.60215
351,cpu%_package-0,24.64794
351,freq_package-0,2196141.125
354,psys-1,22.84971
354,core-0,9.07428
354,package-0,13.42561
354,uncore-0,0.27792
354,package-global,13.42561
354,cpu%_package-global,24.37554
354,cpu%_package-0,24.61471
354,freq_package-0,2049265.625
357,psys-1,22.80629
357,core-0,9.04698
357,package-0,13.39931
357,uncore-0,0.27087
357,package-global,13.39931
357,cpu%_package-global,23.86117
357,cpu%_package-0,24.28188
357,freq_package-0,2989415.75
360,psys-1,22.80613
360,core-0,9.02888
360,package-0,13.40186
360,uncore-0,0.27381
360,package-global,13.40186
360,cpu%_package-global,24.23458
360,cpu%_package-0,24.30013
360,freq_package-0,2421973.625
363,psys-1,22.71002
363,core-0,8.933
363,package-0,13.31135
363,uncore-0,0.27026
363,package-global,13.31135
363,cpu%_package-global,25.10711
363,cpu%_package-0,25.31094
363,freq_package-0,2494132.875
366,psys-1,22.39039
366,core-0,8.73971
366,package-0,13.04379
366,uncore-0,0.26271
366,package-global,13.04379
366,cpu%_package-global,24.14687
366,cpu%_package-0,24.0535
366,freq_package-0,2161261.125
369,psys-1,22.96868
369,core-0,9.19889
369,package-0,13.54086
369,uncore-0,0.26607
369,package-global,13.54086
369,cpu%_package-global,24.13345
369,cpu%_package-0,24.68926
369,freq_package-0,2025000.0
372,psys-1,22.89143
372,core-0,9.13807
372,package-0,13.47691
372,uncore-0,0.25389
372,package-global,13.47691
372,cpu%_package-global,24.23326
372,cpu%_package-0,24.31344
372,freq_package-0,2139909.75
375,psys-1,23.15369
375,core-0,9.40556
375,package-0,13.72568
375,uncore-0,0.24768
375,package-global,13.72568
375,cpu%_package-global,24.24373
375,cpu%_package-0,24.31085
375,freq_package-0,2517181.75
378,psys-1,23.22256
378,core-0,9.46856
378,package-0,13.77349
378,uncore-0,0.23328
378,package-global,13.77349
378,cpu%_package-global,23.95833
378,cpu%_package-0,24.51599
378,freq_package-0,2362957.5
381,psys-1,22.94338
381,core-0,9.19613
381,package-0,13.53097
381,uncore-0,0.25923
381,package-global,13.53097
381,cpu%_package-global,24.66695
381,cpu%_package-0,24.82523
381,freq_package-0,2441579.0
384,psys-1,23.10866
384,core-0,9.32271
384,package-0,13.66542
384,uncore-0,0.26532
384,package-global,13.66542
384,cpu%_package-global,24.67756
384,cpu%_package-0,24.96076
384,freq_package-0,2066380.75
387,psys-1,22.65528
387,core-0,8.93353
387,package-0,13.27364
