timestamp,domain,measure
339,cpu%_package-0,3.02934
339,freq_package-0,984991.875
342,psys-1,8.44799
342,core-0,0.61684
342,package-0,2.75654
342,uncore-0,0.20127
342,package-global,2.75654
342,cpu%_package-global,2.94365
342,cpu%_package-0,2.86328
342,freq_package-0,921654.625
345,psys-1,22.97443
345,core-0,10.3743
345,package-0,13.37221
345,uncore-0,0.24474
345,package-global,13.37221
345,cpu%_package-global,11.43695
345,cpu%_package-0,11.59129
345,freq_package-0,2761094.0
348,psys-1,25.9748
348,core-0,12.2783
348,package-0,15.59055
348,uncore-0,0.25194
348,package-global,15.59055
348,cpu%_package-global,14.04095
348,cpu%_package-0,13.83962
348,freq_package-0,2012280.875
351,psys-1,26.51307
351,core-0,12.64698
351,package-0,15.99502
351,uncore-0,0.25221
351,package-global,15.99502
351,cpu%_package-global,14.0226
351,cpu%_package-0,13.96354
351,freq_package-0,2624032.875
354,psys-1,25.93584
354,core-0,12.14569
354,package-0,15.47012
354,uncore-0,0.26186
354,package-global,15.47012
354,cpu%_package-global,14.3215
354,cpu%_package-0,14.29199
354,freq_package-0,2154718.125
357,psys-1,25.84776
357,core-0,11.94732
357,package-0,15.35685
357,uncore-0,0.25903
357,package-global,15.35685
357,cpu%_package-global,14.35127
357,cpu%_package-0,14.34765
357,freq_package-0,1818813.375
360,psys-1,25.5489
360,core-0,11.71506
360,package-0,15.0833
360,uncore-0,0.20637
360,package-global,15.0833
360,cpu%_package-global,14.23205
360,cpu%_package-0,14.14468
360,freq_package-0,1846214.75
363,psys-1,26.34081
363,core-0,13.01849
363,package-0,16.14633
363,uncore-0,0.17719
363,package-global,16.14633
363,cpu%_package-global,14.14226
363,cpu%_package-0,14.03113
363,freq_package-0,1014553.125
366,psys-1,25.81814
366,core-0,11.73538
366,package-0,15.17384
366,uncore-0,0.18856
366,package-global,15.17384
366,cpu%_package-global,15.00625
366,cpu%_package-0,14.95076
366,freq_package-0,2270445.625
369,psys-1,28.96854
369,core-0,16.3919
369,package-0,18.93868
369,uncore-0,0.21584
369,package-global,18.93868
369,cpu%_package-global,13.95057
369,cpu%_package-0,14.04207
369,freq_package-0,1806956.125
372,psys-1,28.23579
372,core-0,15.38793
372,package-0,18.11633
372,uncore-0,0.21279
372,package-global,18.11633
372,cpu%_package-global,14.33931
372,cpu%_package-0,14.29547
372,freq_package-0,1636615.625
375,psys-1,19.34189
375,core-0,5.1983
375,package-0,9.12443
375,uncore-0,0.19059
375,package-global,9.12443
375,cpu%_package-global,14.34546
375,cpu%_package-0,14.21011
375,freq_package-0,2436997.375
378,psys-1,20.27745
378,core-0,7.48512
378,package-0,10.86597
378,uncore-0,0.18192
378,package-global,10.86597
378,cpu%_package-global,13.95057
378,cpu%_package-0,13.92104
378,freq_package-0,2110428.875
381,psys-1,29.63776
381,core-0,16.69501
381,package-0,19.3378
381,uncore-0,0.20999
381,package-global,19.3378
381,cpu%_package-global,13.99916
381,cpu%_package-0,13.90183
381,freq_package-0,1909105.625
384,psys-1,29.1771
384,core-0,16.53188
384,package-0,19.01111
384,uncore-0,0.22597
384,package-global,19.01111
384,cpu%_package-global,13.95641
384,cpu%_package-0,13.92607
384,freq_package-0,2118055.5
387,psys-1,29.19441
387,core-0,16.4645
387,package-0,19.06269
387,uncore-0,0.22179
387,package-global,19.06269
387,cpu%_package-global,14.20217
